meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1219,9161,4,12,2023-09-16T13:57:07.968000+00:00,31.906,51.75,40.6,210,202,False,124.256,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",246.0
1219,9161,4,13,2023-09-16T14:04:40.944000+00:00,,63.52,48.68,269,230,True,490.552,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",
1219,9161,4,14,2023-09-16T14:07:22.816000+00:00,39.729,54.098,39.839,211,227,False,133.666,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",300.0
1219,9161,4,15,2023-09-16T14:16:20.823000+00:00,,52.417,41.325,279,247,True,542.58,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051]",
1219,9161,4,16,2023-09-16T14:18:39.023000+00:00,26.876,38.738,25.925,310,279,False,91.539,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2049, 2049, 2051, 2049, 2051]",301.0
1219,9161,4,17,2023-09-16T14:20:10.615000+00:00,31.705,47.613,39.951,216,210,False,119.269,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",244.0
1219,9161,4,18,2023-09-16T14:24:11.486000+00:00,,58.779,46.192,285,254,True,278.605,"[2064, 2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1219,9161,4,19,2023-09-16T14:26:48.483000+00:00,26.756,38.666,25.848,310,278,False,91.27,"[2048, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2048, 2049, 2051, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2051]",301.0
1219,9161,4,20,2023-09-16T14:28:19.732000+00:00,33.959,52.166,,202,183,False,,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],231.0
1219,9161,10,1,2023-09-16T13:06:44.912000+00:00,,59.797,38.238,241,170,True,,"[2064, 2064, 2064, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",
1219,9161,10,2,2023-09-16T13:08:59.331000+00:00,27.26,39.321,26.073,306,277,False,92.654,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2051, 2049, 2048]",299.0
