meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1220,9169,44,1,2023-09-23T06:03:40.430000+00:00,,53.741,22.189,230.0,245.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049]",208.0
1220,9169,44,2,2023-09-23T06:05:40.117000+00:00,31.766,41.05,18.201,281.0,304.0,False,91.017,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048]",302.0
1220,9169,44,3,2023-09-23T06:07:11.147000+00:00,37.766,49.702,,254.0,269.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],231.0
1220,9169,44,4,2023-09-23T06:28:31.133000+00:00,,54.061,21.448,236.0,249.0,True,1419.402,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048]",240.0
1220,9169,44,5,2023-09-23T06:30:50.584000+00:00,31.639,40.897,18.275,279.0,302.0,False,90.811,"[2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048]",301.0
1220,9169,44,6,2023-09-23T06:32:21.333000+00:00,39.891,45.726,26.957,242.0,253.0,False,112.574,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",229.0
1220,9169,44,7,2023-09-23T06:41:19.905000+00:00,,55.836,21.582,219.0,233.0,True,545.178,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049]",225.0
1220,9169,44,8,2023-09-23T06:43:19.107000+00:00,31.939,41.096,18.187,279.0,303.0,False,91.222,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048]",301.0
1220,9169,44,9,2023-09-23T06:44:50.325000+00:00,39.015,44.182,22.663,251.0,283.0,False,105.86,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",254.0
1220,9169,44,10,2023-09-23T06:50:18.290000+00:00,,54.155,21.651,225.0,254.0,True,351.325,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049]",214.0
1220,9169,44,11,2023-09-23T06:52:27.585000+00:00,31.247,40.714,18.079,280.0,304.0,False,90.04,"[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049]",302.0
1220,9169,44,12,2023-09-23T06:53:57.584000+00:00,40.125,48.595,22.371,220.0,266.0,False,111.091,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",265.0
1220,9169,44,13,2023-09-23T07:02:17.954000+00:00,,54.211,22.191,229.0,246.0,True,516.34,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049]",212.0
1220,9169,44,14,2023-09-23T07:04:25.046000+00:00,31.697,40.833,18.189,280.0,304.0,False,90.719,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048]",302.0
1220,9169,44,15,2023-09-23T07:05:55.701000+00:00,35.287,48.882,26.636,254.0,224.0,False,110.805,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",205.0
1220,9169,44,16,2023-09-23T07:11:01.120000+00:00,,54.618,21.047,215.0,272.0,True,313.519,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049]",234.0
1220,9169,44,17,2023-09-23T07:13:00.087000+00:00,31.312,40.616,17.98,279.0,303.0,False,89.908,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2049, 2048, 2048]",301.0
1220,9169,44,18,2023-09-23T07:14:29.930000+00:00,40.683,50.025,30.142,230.0,235.0,False,120.85,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",221.0
1220,9169,55,1,2023-09-23T06:05:39.882000+00:00,,52.422,26.863,253.0,218.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049]",219.0
1220,9169,55,2,2023-09-23T06:07:52.599000+00:00,31.701,,,282.0,,False,,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]",[2048],
1220,9169,55,3,2023-09-23T06:22:09.856000+00:00,,51.16,23.606,254.0,275.0,True,987.237,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2048]",186.0
1220,9169,55,4,2023-09-23T06:24:19.870000+00:00,31.671,40.87,18.11,281.0,303.0,False,90.651,"[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2048]",301.0
1220,9169,55,5,2023-09-23T06:25:50.447000+00:00,45.443,49.313,24.677,226.0,270.0,False,119.433,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",258.0
1220,9169,55,6,2023-09-23T06:40:10.437000+00:00,,53.724,23.449,257.0,221.0,True,869.189,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049]",230.0
1220,9169,55,7,2023-09-23T06:42:19.108000+00:00,31.798,41.222,18.136,281.0,305.0,False,91.156,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048]",301.0
1220,9169,55,8,2023-09-23T06:43:50.216000+00:00,45.186,50.673,23.83,163.0,244.0,False,119.689,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",257.0
1220,9169,55,9,2023-09-23T06:49:57.665000+00:00,,53.802,23.374,231.0,263.0,True,374.289,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2051]",214.0
1220,9169,55,10,2023-09-23T06:52:04.273000+00:00,31.278,40.68,18.109,282.0,305.0,False,90.067,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048]",304.0
1220,9169,55,11,2023-09-23T06:53:34.272000+00:00,43.541,50.776,26.706,212.0,232.0,False,121.023,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",224.0
1220,9169,55,12,2023-09-23T07:10:05.183000+00:00,,53.722,23.493,245.0,228.0,True,997.797,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",231.0
1220,9169,55,13,2023-09-23T07:12:13.197000+00:00,31.332,40.564,17.954,281.0,304.0,False,89.85,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049]",302.0
1220,9169,55,14,2023-09-23T07:13:42.930000+00:00,44.792,52.519,28.301,199.0,199.0,False,125.612,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",199.0
1220,9169,63,1,2023-09-23T06:03:43.508000+00:00,,52.82,24.201,247.0,277.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049]",160.0
1220,9169,63,2,2023-09-23T06:05:46.132000+00:00,31.916,40.907,18.159,278.0,305.0,False,90.982,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2048]",302.0
1220,9169,63,3,2023-09-23T06:07:17.131000+00:00,45.415,51.972,,169.0,249.0,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],
1220,9169,63,4,2023-09-23T06:27:49.617000+00:00,,54.145,21.001,244.0,278.0,True,1357.414,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",224.0
1220,9169,63,5,2023-09-23T06:29:54.600000+00:00,31.77,40.879,18.162,279.0,304.0,False,90.811,"[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",300.0
1220,9169,63,6,2023-09-23T06:31:25.334000+00:00,47.256,53.282,25.823,241.0,256.0,False,126.361,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",231.0
1220,9169,63,7,2023-09-23T06:41:26.858000+00:00,,53.05,22.239,237.0,276.0,True,596.858,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049]",183.0
1220,9169,63,8,2023-09-23T06:43:28.607000+00:00,31.991,41.035,18.132,278.0,304.0,False,91.158,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049]","[2049, 2049, 2049, 2048]",300.0
1220,9169,63,9,2023-09-23T06:44:59.715000+00:00,40.865,49.445,25.435,246.0,276.0,False,115.745,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",231.0
1220,9169,63,10,2023-09-23T06:51:03.899000+00:00,,52.378,21.982,239.0,278.0,True,371.598,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049]",183.0
1220,9169,63,11,2023-09-23T06:53:07.132000+00:00,31.674,40.552,18.042,279.0,304.0,False,90.268,"[2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048]",302.0
1220,9169,63,12,2023-09-23T06:54:37.334000+00:00,45.97,52.278,25.649,225.0,270.0,False,123.897,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",228.0
1220,9169,63,13,2023-09-23T07:06:34.294000+00:00,,53.097,21.542,245.0,271.0,True,711.823,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",203.0
1220,9169,63,14,2023-09-23T07:08:33.121000+00:00,31.547,40.624,18.048,280.0,303.0,False,90.219,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2048, 2048]",300.0
1220,9169,63,15,2023-09-23T07:10:03.261000+00:00,45.751,51.685,27.93,212.0,241.0,False,125.366,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",226.0
1220,9169,77,1,2023-09-23T06:05:16.945000+00:00,,62.284,19.739,211.0,278.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051]",260.0
1220,9169,77,2,2023-09-23T06:07:32.350000+00:00,31.867,41.186,,280.0,302.0,False,,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",[2049],299.0
1220,9169,77,3,2023-09-23T06:27:09.993000+00:00,,52.579,20.576,247.0,274.0,True,1298.999,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",249.0
1220,9169,77,4,2023-09-23T06:29:11.413000+00:00,31.878,41.001,18.17,279.0,302.0,False,91.049,"[2048, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048]",300.0
1220,9169,77,5,2023-09-23T06:30:42.428000+00:00,43.541,51.652,26.861,246.0,278.0,False,122.054,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",264.0
1220,9169,81,1,2023-09-23T06:04:46.586000+00:00,,53.724,25.716,246.0,268.0,True,,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051]",110.0
1220,9169,81,2,2023-09-23T06:06:55.725000+00:00,31.343,40.97,18.126,279.0,306.0,False,90.439,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048]",302.0
1220,9169,81,3,2023-09-23T06:08:26.177000+00:00,,,,,,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],
1220,9169,81,4,2023-09-23T06:28:40.711000+00:00,,51.352,24.988,228.0,264.0,True,1350.461,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",134.0
1220,9169,81,5,2023-09-23T06:30:56.693000+00:00,37.587,48.654,27.282,231.0,271.0,False,113.523,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",220.0
1220,9169,81,6,2023-09-23T06:42:41.045000+00:00,,52.452,25.075,243.0,217.0,True,723.631,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051]",153.0
1220,9169,81,7,2023-09-23T06:44:53.762000+00:00,31.232,40.816,18.074,279.0,307.0,False,90.122,"[2051, 2049, 2051, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2048]",302.0
1220,9169,81,8,2023-09-23T06:46:23.902000+00:00,39.348,54.496,28.443,210.0,213.0,False,122.287,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",168.0
1220,9169,81,9,2023-09-23T07:02:24.407000+00:00,,54.701,24.378,258.0,218.0,True,968.483,"[2064, 2064, 2049, 2049, 2049, 2049, 2049, 2051, 2051]","[2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]",148.0
1220,9169,81,10,2023-09-23T07:04:34.733000+00:00,31.173,40.356,17.929,282.0,307.0,False,89.458,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2048]",304.0
1220,9169,81,11,2023-09-23T07:06:04.107000+00:00,39.982,47.3,24.39,251.0,283.0,False,111.672,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",236.0
1220,9169,81,12,2023-09-23T07:10:07.995000+00:00,,53.356,25.614,250.0,224.0,True,265.38,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2051]",166.0
1220,9169,81,13,2023-09-23T07:12:21.244000+00:00,30.952,40.641,17.947,281.0,307.0,False,89.54,"[2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2051, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",303.0
1220,9169,81,14,2023-09-23T07:13:50.758000+00:00,41.81,49.926,30.388,237.0,239.0,False,122.124,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",190.0
