track,global_corner_id,driver_number,entry_speed,apex_speed,exit_speed,speed_drop,braking_pct_before_apex,trail_braking_pct,throttle_app_pct_after_apex,coasting_pct,braking_time_pct,average_throttle,min_gear,average_speed
Suzuka,401,4,326,173,205,153,0.572615050063873,0.572615050063873,0.7153136416741357,0.11751879617607075,0.3888888888888889,36.611111111111114,4,221.55555555555554
Suzuka,401,10,329,166,181,163,0.6103591895887047,0.6103591895887047,0.9120570570879333,0.16967015345785752,0.4,37.46666666666667,4,225.0
Suzuka,401,11,331,166,191,165,0.5206700153332471,0.3831057498489179,0.7412744684086061,0.08699071461336559,0.42105263157894735,42.21052631578947,5,221.42105263157896
Suzuka,401,14,328,165,192,163,0.4983476187468716,0.4983476187468716,1.0,0.11917777151021522,0.26666666666666666,49.6,5,220.86666666666667
Suzuka,401,16,329,169,204,160,0.7345909417186337,0.09211546716306214,0.6539664071499287,0.0,0.35294117647058826,57.1764705882353,5,215.94117647058823
Suzuka,401,18,322,165,201,157,0.6675624112691746,0.50964208619582,0.554695092502489,0.028831456348479403,0.4,42.9,5,219.6
Suzuka,401,20,332,161,179,171,0.5896847955908758,0.5896847955908758,1.0,0.058100985149161975,0.47368421052631576,30.57894736842105,5,220.94736842105263
Suzuka,401,22,326,157,191,169,0.5532159782891899,0.4716182584602107,0.5314157772115112,0.18317053320409757,0.45,34.4,5,218.15
Suzuka,401,23,332,160,194,172,0.9291215884015466,0.48592106966912624,0.5832669232866787,0.0,0.55,33.9,5,218.5
Suzuka,401,24,327,162,192,165,0.5136375779113447,0.42344483618318,1.0,0.0,0.42105263157894735,46.473684210526315,5,219.89473684210526
Suzuka,401,27,327,164,188,163,0.7353071897664992,0.5314538528587077,0.8859105278618274,0.0,0.6,43.46666666666667,5,226.13333333333333
Suzuka,401,31,331,158,184,173,0.8327505856018623,0.6852211413806356,0.8241809220677855,0.0,0.5263157894736842,39.0,4,214.68421052631578
Suzuka,401,40,325,163,194,162,0.4045877485230017,0.4045877485230017,1.0,0.12340021759644018,0.3157894736842105,41.63157894736842,5,216.26315789473685
Suzuka,401,44,323,165,191,158,0.6067812976054242,0.5102568959988821,1.0,0.030259767672862942,0.3333333333333333,44.94444444444444,4,218.55555555555554
Suzuka,401,55,331,166,201,165,0.8117858299239593,0.4058374750355017,0.7436037575879213,0.039392227799927265,0.6,48.45,5,231.85
Suzuka,401,63,325,163,194,162,0.4983612908956691,0.4983612908956691,0.8567251565098933,0.040379342366184116,0.3157894736842105,51.578947368421055,4,222.68421052631578
Suzuka,401,77,325,164,190,161,0.8295173562635098,0.4610482550397013,1.0,0.07603831397338227,0.5,45.388888888888886,5,222.38888888888889
Suzuka,401,81,329,165,200,164,0.469999205296909,0.469999205296909,0.685568111410647,0.06940618360413112,0.4117647058823529,43.11764705882353,4,224.05882352941177
Suzuka,402,1,241,241,250,0,0.0,0.0,0.0,0.0,0.0,100.0,6,246.5
Suzuka,402,2,243,243,243,0,0.0,0.0,0.3408156953908069,0.0,0.0,75.6,6,244.0
Suzuka,402,4,246,246,251,0,0.0,0.0,0.27578066730095163,0.0,0.0,94.4,6,249.2
Suzuka,402,10,245,245,247,0,0.0,0.0,0.3990900532848241,0.0,0.0,96.2,6,247.2
Suzuka,402,11,242,242,250,0,0.0,0.0,0.0,0.0,0.0,100.0,6,247.2
Suzuka,402,18,242,242,244,0,0.0,0.0,0.25304149981954177,0.0,0.0,99.25,6,243.5
Suzuka,402,20,238,238,246,0,0.0,0.0,0.3306218198805017,0.0,0.0,90.75,6,243.0
Suzuka,402,22,242,242,246,0,0.0,0.0,0.0,0.0,0.0,100.0,5,243.4
Suzuka,402,23,242,242,246,0,0.0,0.0,0.17560370360207236,0.0,0.0,80.8,6,246.0
Suzuka,402,24,240,240,247,0,0.0,0.0,0.290494910309084,0.0,0.0,88.8,6,245.8
Suzuka,402,27,240,240,244,0,0.0,0.0,0.2403602955030547,0.0,0.0,83.0,6,244.2
Suzuka,402,31,239,239,247,0,0.0,0.0,0.36033657025706944,0.0,0.0,92.33333333333333,6,245.16666666666666
Suzuka,402,44,245,245,249,0,0.0,0.0,0.23880323022384184,0.0,0.0,94.75,6,247.25
Suzuka,402,55,243,243,251,0,0.0,0.0,0.21189432839706965,0.0,0.0,99.2,6,247.6
Suzuka,402,63,241,241,247,0,0.0,0.0,0.0,0.0,0.0,99.0,6,246.0
Suzuka,402,77,238,238,246,0,0.0,0.0,0.2484554582150443,0.0,0.0,95.66666666666667,6,242.0
Suzuka,402,81,243,243,247,0,0.0,0.0,0.22579146220337704,0.0,0.0,93.8,6,246.4
Suzuka,403,2,237,214,216,23,0.0,0.0,1.0,0.0,0.0,40.4,5,220.2
Suzuka,403,4,236,224,227,12,0.0,0.0,1.0,0.0,0.0,63.25,6,229.25
Suzuka,403,10,235,224,224,11,0.0,0.0,1.0,0.0,0.0,61.75,6,228.5
Suzuka,403,11,233,215,224,18,0.22429412589607095,0.22429412589607095,0.5731016131853582,0.0,0.2,59.4,6,222.4
Suzuka,403,14,228,216,219,12,0.0,0.0,1.0,0.0,0.0,59.5,6,220.75
Suzuka,403,16,244,222,222,22,0.3178152873540039,0.0,1.0,0.0,0.4,55.4,6,231.8
Suzuka,403,18,235,225,225,10,0.0,0.0,1.0,0.0,0.25,54.75,6,229.25
Suzuka,403,20,227,218,218,9,0.0,0.0,1.0,0.0,0.0,47.0,6,223.33333333333334
Suzuka,403,22,236,226,229,10,0.0,0.0,1.0,0.0,0.0,75.6,5,229.0
Suzuka,403,23,231,217,217,14,0.19727236031148118,0.0,1.0,0.0,0.2,40.8,6,222.6
Suzuka,403,24,223,221,222,2,0.0,0.0,1.0,0.0,0.0,73.5,6,221.75
Suzuka,403,27,230,212,212,18,0.1963786458492787,0.1963786458492787,1.0,0.0,0.2,47.0,6,216.6
Suzuka,403,31,237,223,223,14,0.21620537830612305,0.0,1.0,0.0,0.25,53.25,6,229.75
Suzuka,403,40,235,223,224,12,0.0,0.0,1.0,0.0,0.0,66.6,5,227.6
Suzuka,403,44,241,224,224,17,0.2609855902741587,0.0,1.0,0.0,0.25,58.75,6,229.75
Suzuka,403,55,240,225,226,15,0.48282205981508114,0.0,1.0,0.0,0.2,66.0,6,229.4
Suzuka,403,63,236,222,222,14,0.1705529841107315,0.0,1.0,0.0,0.2,65.4,6,228.4
Suzuka,403,77,215,209,209,6,0.0,0.0,1.0,0.0,0.0,49.666666666666664,6,212.0
Suzuka,403,81,238,226,230,12,0.0,0.0,0.5723363169028484,0.0,0.0,57.333333333333336,6,229.83333333333334
Suzuka,404,1,232,231,231,1,0.0,0.0,1.0,0.0,0.0,83.0,6,231.33333333333334
Suzuka,404,2,225,197,198,28,0.0,0.0,1.0,0.0,0.0,34.333333333333336,5,207.16666666666666
Suzuka,404,4,229,216,221,13,0.0,0.0,1.0,0.12588362175046955,0.0,56.0,5,220.16666666666666
Suzuka,404,10,232,211,211,21,0.0,0.0,1.0,0.0,0.0,53.0,5,220.0
Suzuka,404,11,237,219,222,18,0.0,0.0,1.0,0.0,0.0,61.0,6,226.0
Suzuka,404,14,225,218,218,7,0.0,0.0,1.0,0.0,0.0,60.4,6,221.2
Suzuka,404,16,225,213,219,12,0.0,0.0,1.0,0.0,0.2,65.6,6,218.2
Suzuka,404,18,226,210,212,16,0.3320813378042584,0.0,1.0,0.0,0.16666666666666666,54.333333333333336,6,216.5
Suzuka,404,20,219,215,215,4,0.0,0.0,1.0,0.0,0.0,55.0,6,216.33333333333334
Suzuka,404,22,224,221,225,3,0.0,0.0,0.8016231300540101,0.0,0.0,79.75,5,223.5
Suzuka,404,23,216,208,208,8,0.0,0.0,1.0,0.0,0.0,48.0,5,211.2
Suzuka,404,24,229,212,212,17,0.0,0.0,0.0,0.24873777071341974,0.0,36.25,6,221.0
Suzuka,404,27,222,204,207,18,0.0,0.0,1.0,0.40222120732087935,0.0,39.166666666666664,5,210.5
Suzuka,404,31,217,214,218,3,0.0,0.0,1.0,0.0,0.0,74.5,6,215.75
Suzuka,404,40,232,218,218,14,0.0,0.0,1.0,0.0,0.0,62.0,5,224.2
Suzuka,404,44,231,216,216,15,0.0,0.0,1.0,0.0,0.0,58.333333333333336,6,221.33333333333334
Suzuka,404,55,231,218,221,13,0.0,0.0,1.0,0.0,0.0,70.6,6,222.6
Suzuka,404,63,230,213,213,17,0.0,0.0,1.0,0.0,0.0,57.5,6,220.5
Suzuka,404,77,225,215,215,10,0.0,0.0,1.0,0.0,0.0,61.5,6,220.83333333333334
Suzuka,404,81,230,214,214,16,0.0,0.0,1.0,0.0,0.0,48.2,6,219.2
Suzuka,405,1,228,190,203,38,0.32640166777756924,0.32640166777756924,1.0,0.2052017468165816,0.125,39.125,5,202.375
Suzuka,405,4,223,197,210,26,0.0,0.0,1.0,0.2840516630349948,0.0,44.1,5,206.7
Suzuka,405,10,214,188,195,26,0.282247453294629,0.0,1.0,0.0,0.125,48.375,5,196.0
Suzuka,405,11,236,183,199,53,0.6255768472516574,0.6255768472516574,1.0,0.14939477587096892,0.3,35.6,5,197.5
Suzuka,405,14,227,196,207,31,0.0,0.0,0.5942028809943612,0.0,0.0,52.81818181818182,6,207.9090909090909
Suzuka,405,18,223,185,190,38,0.3379093934151111,0.0,1.0,0.0,0.3,42.1,5,202.7
Suzuka,405,20,215,185,194,30,0.37430510925401983,0.37430510925401983,1.0,0.23136458677357982,0.2222222222222222,35.333333333333336,5,194.66666666666666
Suzuka,405,22,221,183,200,38,0.0,0.0,1.0,0.47959376242594615,0.0,45.857142857142854,5,195.71428571428572
Suzuka,405,23,222,185,195,37,0.3225481853335846,0.0,1.0,0.0,0.2,41.4,5,197.2
Suzuka,405,24,199,179,192,20,0.0,0.0,1.0,0.11859757906779785,0.1,48.9,5,185.6
Suzuka,405,27,207,177,194,30,0.47161396315953735,0.47161396315953735,1.0,0.19472779523679762,0.2222222222222222,37.666666666666664,5,188.55555555555554
Suzuka,405,31,218,180,197,38,0.43086941473349705,0.0,0.7890736876304565,0.0,0.3,44.5,5,192.7
Suzuka,405,40,216,187,194,29,0.0,0.0,1.0,0.12288133032903159,0.0,42.3,5,197.7
Suzuka,405,44,228,190,204,38,0.2013551076625114,0.0,1.0,0.0,0.1,58.6,5,203.4
Suzuka,405,55,222,185,197,37,0.7663712985463188,0.0,0.7581527796530388,0.0,0.4,54.0,6,198.5
Suzuka,405,63,215,191,201,24,0.0,0.0,1.0,0.0,0.1,60.0,5,200.4
Suzuka,405,77,215,175,188,40,0.46649795495774493,0.20948251605474916,1.0,0.16667925239800682,0.2,35.9,5,186.1
Suzuka,405,81,221,197,207,24,0.0,0.0,1.0,0.09148682534233775,0.0,40.54545454545455,5,206.54545454545453
Suzuka,406,1,232,232,243,0,0.0,0.0,0.2573384266010629,0.0,0.0,100.0,6,237.875
Suzuka,406,4,232,229,245,3,0.0,0.0,0.2650338485119132,0.0,0.0,89.625,6,234.875
Suzuka,406,10,223,223,250,0,0.0,0.0,0.07802761895175696,0.0,0.0,97.3,5,234.0
Suzuka,406,11,231,231,239,0,0.0,0.0,0.13401479845005626,0.0,0.0,94.0,5,234.0
Suzuka,406,16,231,229,243,2,0.0,0.0,0.5253762821407466,0.0,0.125,91.0,6,233.375
Suzuka,406,18,226,226,239,0,0.0,0.0,0.23381883370133089,0.0,0.0,99.0,6,232.0
Suzuka,406,20,223,223,236,0,0.0,0.0,0.14014684422199886,0.0,0.0,91.85714285714286,6,231.42857142857142
Suzuka,406,22,226,226,241,0,0.0,0.0,0.15874115510433387,0.0,0.0,99.42857142857143,6,233.85714285714286
Suzuka,406,23,219,219,237,0,0.0,0.0,0.11381286691345965,0.0,0.0,87.11111111111111,6,227.33333333333334
Suzuka,406,24,223,223,239,0,0.0,0.0,0.17570809688371847,0.0,0.0,93.375,6,229.875
Suzuka,406,31,225,225,240,0,0.0,0.0,0.658725537617572,0.0,0.0,91.625,6,230.75
Suzuka,406,40,225,225,250,0,0.0,0.0,0.1297456954179957,0.0,0.0,98.0,5,236.9090909090909
Suzuka,406,44,225,225,234,0,0.0,0.0,0.32275794773008715,0.0,0.0,94.16666666666667,6,228.5
Suzuka,406,77,222,222,243,0,0.0,0.0,0.09561685515293684,0.0,0.0,100.0,6,231.5
Suzuka,406,81,227,227,240,0,0.0,0.0,0.6343929860478149,0.0,0.0,89.375,6,230.75
Suzuka,407,1,289,267,268,22,0.3217437563093452,0.0,1.0,0.0,0.4,76.4,7,275.6
Suzuka,407,4,280,252,252,28,0.35969506532221146,0.2638464395905596,1.0,0.0,0.4,51.0,6,262.6
Suzuka,407,10,276,256,258,20,0.373697574935951,0.0,1.0,0.0,0.2,64.4,7,262.6
Suzuka,407,11,284,254,254,30,0.3533615062503026,0.3533615062503026,1.0,0.16023266138188258,0.2,31.0,7,268.2
Suzuka,407,14,279,253,253,26,0.0,0.0,1.0,0.0,0.0,48.6,7,267.8
Suzuka,407,16,282,260,260,22,0.6072295935442091,0.0,0.0,0.0,0.5,73.25,7,269.25
Suzuka,407,18,279,258,258,21,0.2733712762913045,0.0,1.0,0.0,0.2,70.8,7,269.6
Suzuka,407,20,286,249,249,37,0.24406024938767337,0.24406024938767337,1.0,0.0,0.2,61.0,7,264.0
